date,closed_pnl_sum,closed_pnl_mean,closed_pnl_std,is_profitable_mean,pnl_pct_mean,pnl_pct_std,notional_sum,classification,value
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,477.0,Fear,29.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,50005.83,Neutral,49.0
2024-01-01,-129.53146,-7.196192222222223,85.84776860469921,0.05555555555555555,-0.0013542542015653443,0.003440567229372747,264239.52999999997,Greed,65.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,2008.18,Greed,71.0
2024-01-03,8244.241409,60.176944591240876,111.95860869453276,0.9343065693430657,0.032565632189129355,0.01046117314895638,472974.7,Greed,70.0
2024-01-04,2507.963406,32.57095332467532,92.06770180124278,0.5454545454545454,0.016572840290398703,0.02212454103267563,339470.47,Greed,68.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,87025.45,Greed,72.0
2024-01-06,91.510419,3.66041676,7.909299454844354,0.36,0.005425889771607049,0.007890785219546902,12834.62,Greed,70.0
2024-01-07,5065.839308,79.1537391875,207.33447463371925,0.40625,0.010594283518320438,0.020101858630523575,362670.14999999997,Greed,71.0
2024-01-08,167.080017,2.9312283684210527,23.197203266011744,0.07017543859649122,0.0006039157603025443,0.00549732795149133,227774.53,Greed,71.0
2024-01-09,137.433093,11.452757750000002,25.479618769976113,0.4166666666666667,0.00831330510721093,0.012684747451682072,12359.68,Extreme Greed,76.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,139954.32,Greed,73.0
2024-01-11,1040.475736,45.238075478260875,154.1983753462747,0.2608695652173913,0.001057055999248273,0.003048590055300371,260981.03,Extreme Greed,76.0
2024-01-12,40886.364494,98.28453003365385,338.03944268346726,0.53125,0.20091040547544997,0.34500857573293453,814711.82,Greed,71.0
2024-02-01,783.979116,46.11641858823529,134.42834386429288,0.47058823529411764,0.058406688516638015,0.06594859439925187,121348.74,Greed,63.0
2024-02-02,456.423473,10.867225547619048,41.93124714430262,0.30952380952380953,0.022223144022871393,0.06176904322838269,474278.43,Greed,63.0
2024-02-03,230.90060000000005,7.448406451612905,250.64780257055287,0.6774193548387096,-0.07441265725752054,0.22786436604009502,63197.56,Greed,60.0
2024-02-04,883.760812,21.555141756097562,78.23542802217051,0.2926829268292683,0.003054798992125541,0.009013954657576682,239664.50999999998,Greed,60.0
2024-02-06,192.906947,2.074268247311828,4.425015055071825,0.3655913978494624,0.007257002555745298,0.010565780756765005,29464.51,Greed,64.0
2024-02-07,2421.253116,134.514062,226.36405308073617,0.7222222222222222,0.04432659383224497,0.03174660129412312,33347.47,Greed,62.0
2024-02-08,782.3681909999999,12.418542714285714,44.14907581961201,0.2698412698412698,0.0029892530797759127,0.005186633430987867,396320.37,Greed,66.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,30000.42,Greed,72.0
2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,99954.34,Greed,74.0
2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,Greed,71.0
2024-02-12,18489.604313,68.48001597407408,379.90364074572494,0.4074074074074074,0.08225570797091272,0.19963799287706765,585243.56,Greed,70.0
2024-03-01,866.015507,12.925604582089552,50.415365667933756,0.417910447761194,0.0023976180793674386,0.0053876206791217355,394499.36,Extreme Greed,80.0
2024-03-02,223.30918699999998,3.9876640535714283,68.62663189543068,0.10714285714285714,4.502730899536778e-05,0.0022788770510871314,603820.0,Extreme Greed,80.0
2024-03-03,8361.086245,105.83653474683545,199.82398269178753,0.6835443037974683,0.030771225346839425,0.02691851768301197,390745.68,Extreme Greed,83.0
2024-03-04,126.7884,31.6971,63.3942,0.25,0.009037335880362941,0.018074671760725882,16887.57,Extreme Greed,82.0
2024-03-05,5306.017045,147.3893623611111,280.85451321791754,0.4722222222222222,0.0048487666629768895,0.024652257864693813,282682.64999999997,Extreme Greed,90.0
2024-03-06,562.808208,8.040117257142859,11.849209775400267,0.6285714285714286,0.022945963960969838,0.020779831587164264,21466.86,Extreme Greed,75.0
2024-03-07,1118.387284,62.132626888888886,130.94390209637675,0.2222222222222222,0.008604763103019226,0.016564744148026063,179600.66,Extreme Greed,82.0
2024-03-08,464.1897,12.545667567567568,76.3123165975776,0.02702702702702703,0.0027669648303330547,0.016830789992602874,290532.86,Extreme Greed,81.0
2024-03-10,100.375782,11.152864666666666,20.273575382952355,0.3333333333333333,0.00510838930271466,0.007663172895723154,132935.69,Extreme Greed,79.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,129055.66,Extreme Greed,82.0
2024-03-12,23576.539285,63.03887509358289,229.00768096588675,0.4304812834224599,0.05738756294672959,0.15584925826889479,1084666.53,Extreme Greed,81.0
2024-04-01,-67.60364,-13.520728,29.544005214373353,0.0,-0.0008049010044958515,0.0007350031051893399,99792.54000000001,Extreme Greed,79.0
2024-04-02,47.62389499999999,1.360682714285714,31.922762604224417,0.2571428571428571,-0.011097791996695057,0.03594559615721114,203187.53,Extreme Greed,79.0
2024-04-03,27799.775742,92.66591914,152.8211043688667,0.8866666666666667,0.040397521815485955,0.044154469964213745,1577996.87,Greed,71.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,95987.73,Greed,70.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,58998.75,Extreme Greed,79.0
2024-04-06,52.211438,0.9851214716981133,2.4828445149485265,0.4716981132075472,0.0019124837185584365,0.0025407551501860797,24243.41,Extreme Greed,75.0
2024-04-07,0.0,0.0,0.0,0.0,0.0,0.0,430568.01,Extreme Greed,78.0
2024-04-08,-122672.000883,-965.9212667952756,3618.961540622186,0.023622047244094488,-0.07112915279462659,0.08100064190661346,1207744.07,Extreme Greed,76.0
2024-04-09,1065.785132,31.346621529411763,462.16602470807555,0.14705882352941177,0.0062746551176325405,0.03032971727182096,131480.97,Extreme Greed,80.0
2024-04-10,0.0,0.0,,0.0,0.0,,0.34,Extreme Greed,78.0
2024-04-11,2799.410474,77.76140205555555,118.94285081013497,0.6388888888888888,0.010485198614996782,0.011280558654814725,451811.97,Extreme Greed,76.0
2024-04-12,292891.815021,918.1561599404388,4090.2838520231076,0.46394984326018807,0.2360401067679364,0.3907983791367456,769287.65,Extreme Greed,79.0
2024-05-01,164.141565,2.486993409090909,60.7235758141571,0.19696969696969696,0.00011133406489918549,0.0012617892352707308,1703942.66,Neutral,54.0
2024-05-02,-33.45419400000003,-0.4646415833333337,46.10792460482958,0.19444444444444445,-0.0006308077590213999,0.003425186672344323,770198.26,Fear,43.0
2024-05-03,19791.026041,109.95014467222222,195.65804028577477,0.9055555555555556,0.039797158257383836,0.01741034118725006,841810.32,Neutral,48.0
2024-05-04,10706.484306,107.06484306,304.1028007265851,0.9,0.022748111716866873,0.018891634397646687,503791.8,Greed,67.0
2024-05-05,0.916,0.15266666666666667,0.37395543406489856,0.16666666666666666,0.0037519456048885416,0.009190352274654909,24068.350000000002,Greed,69.0
2024-05-06,56.055506,1.038064925925926,2.9096994557928553,0.2962962962962963,0.0011860777023122093,0.002148489145030752,25350.77,Greed,71.0
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,272289.89,Greed,68.0
2024-05-08,-13013.665169,-162.6708146125,795.0273715447163,0.4125,-0.004115887322762292,0.0522825741549669,420495.4,Greed,64.0
2024-05-09,0.0,0.0,,0.0,0.0,,0.84,Greed,55.0
2024-05-10,5767.161892,155.86924032432432,217.0879728346648,0.6486486486486487,0.006970945971109471,0.006746255359627913,605605.74,Greed,66.0
2024-05-11,678.4759280000001,67.8475928,93.32108146532121,0.5,0.0022521257251733647,0.002373952975815636,200627.23,Neutral,53.0
2024-05-12,71574.11848800001,156.96078615789474,1402.284112762816,0.4232456140350877,0.09405473378996541,0.24538546728572466,1256750.79,Greed,56.0
2024-06-01,135.58166400000002,6.16280290909091,37.338371573804935,0.45454545454545453,0.001086375030553043,0.0019583548504603873,298521.4,Greed,72.0
2024-06-02,-215.615907,-0.19817638511029412,12.69131338108202,0.1645220588235294,-0.00013064640288801887,0.0008363658928161632,8047153.41,Greed,73.0
2024-06-03,6814.825139,83.10762364634145,146.9693030530839,0.8780487804878049,0.0379876780278,0.02368069355691636,327218.02,Greed,73.0
2024-06-04,236.33513399999998,14.770945874999999,42.149058574016486,0.25,0.003246869255362209,0.005808196369373077,68223.67,Greed,73.0
2024-06-05,968.59038,107.62115333333333,237.64601629026436,0.4444444444444444,0.0032080130253106433,0.0038043518241355923,206016.43,Extreme Greed,75.0
2024-06-06,274.173187,1.1716802863247862,3.3659483181601715,0.42735042735042733,0.0023120284772829677,0.004286622490329339,137557.76,Extreme Greed,78.0
2024-06-07,108.87217799999999,4.53634075,10.03473956812726,0.2916666666666667,0.021289193574686782,0.03437566967503702,2490.17,Extreme Greed,77.0
2024-06-08,267.318048,2.4982995140186914,8.28376598603028,0.12149532710280374,0.07706538305004959,0.2590964849866574,61478.38,Greed,72.0
2024-06-09,-1104.856765,-26.306113452380952,21.910908628012873,0.0,-0.24902518395705298,0.08373285587511103,39047.1,Extreme Greed,75.0
2024-06-10,130.487079,5.9312308636363635,17.741123762831634,0.22727272727272727,0.0004957358047127938,0.000935628982350434,300130.56,Greed,72.0
2024-06-11,2817.83723,187.85581533333334,309.14971367702964,0.4666666666666667,0.025696521202371137,0.03406526583978866,123906.9,Greed,74.0
2024-06-12,-92624.643895,-229.83782604218362,6326.353243835444,0.23325062034739455,0.06087415240309683,0.25906207509547474,3471019.22,Greed,72.0
2024-07-01,-835.681235,-8.615270463917525,34.037905927281535,0.09278350515463918,-0.001465990099488716,0.0036610616406794255,1048850.06,Neutral,53.0
2024-07-02,241.24212,16.082808,56.54657345272468,0.13333333333333333,0.018161078880586896,0.04792901927835182,6758.73,Neutral,51.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,49988.14,Fear,44.0
2024-07-05,883.537693,49.08542738888889,57.79243416391551,0.5,0.010229865150379432,0.015681147729977578,108717.58,Fear,29.0
2024-07-06,8902.467416,20.23288049090909,103.25220050843622,0.4,0.00443936998399146,0.009195650655143382,1098588.76,Fear,26.0
2024-07-07,61.428942,6.1428942,4.100173833321266,1.0,0.12316580454218722,1.0731880704563759e-08,498.75,Fear,29.0
2024-07-08,188.789255,5.720886515151515,10.349410204930836,0.30303030303030304,0.04912159364393411,0.07939668750367417,2492.77,Fear,28.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,219984.65,Fear,28.0
2024-07-11,4493.353136,39.764187044247784,107.40420684370638,0.5309734513274337,0.14606012535488658,0.1642683784576429,111335.3,Fear,29.0
2024-07-12,85906.279067,282.5864442993421,2478.915786497859,0.4309210526315789,0.08018563821411545,0.22454804657573474,451733.42,Fear,25.0
2024-08-01,-269.874439,-2.1083940546875,122.41963598502315,0.25,-0.0011168976466704617,0.005228844043412382,1522452.43,Neutral,52.0
2024-08-02,770.756024,77.07560240000001,139.74567826297627,0.4,0.021876787200290394,0.02945967694071247,26051.12,Greed,57.0
2024-08-03,4271.886236,63.7594960597015,148.75855367571137,0.8805970149253731,0.04671013227627948,0.026079084063625826,183583.18,Fear,37.0
2024-08-04,1218.4267,40.614223333333335,222.45326275219327,0.03333333333333333,0.0017080645966229017,0.009355455092463256,211940.64,Fear,34.0
2024-08-05,1.56576,0.12044307692307693,1.641780493282545,0.07692307692307693,0.0032782528878198204,0.03732278424208256,65973.57,Fear,26.0
2024-08-06,129.13883900000002,4.453063413793104,13.610694021064663,0.27586206896551724,0.0013990060887593635,0.003096161770769671,97351.88,Extreme Fear,17.0
2024-08-07,0.0,0.0,,0.0,0.0,,497.64,Fear,29.0
2024-08-08,-40.712216999999995,-4.5235796666666666,9.68187399440364,0.0,-0.029628315270744457,0.04444283096963254,16299.35,Extreme Fear,20.0
2024-08-09,0.0,0.0,,0.0,0.0,,0.11,Neutral,48.0
2024-08-10,5396.546638,149.90407327777777,223.40754741053024,0.9166666666666666,0.011969979695283278,0.003661097686400709,434584.13,Fear,40.0
2024-08-11,-64.41354100000007,-1.6516292564102582,72.4018294193872,0.15384615384615385,-0.012165987977757644,0.02349853759631519,270700.44,Fear,39.0
2024-08-12,15965.933436,38.014127228571425,232.61343396421137,0.3619047619047619,0.0356300114685906,0.11085098426888369,932939.72,Fear,25.0
2024-09-01,-826.349863,-11.804998042857143,214.1803231936485,0.2571428571428571,-0.0017713843017129712,0.01168211547947351,870051.97,Fear,26.0
2024-09-03,9949.501624,85.03847541880343,154.56552113291943,0.8290598290598291,0.024770725021361906,0.01616651263364902,658178.75,Fear,26.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,57063.840000000004,Fear,27.0
2024-09-05,1147.595856,40.985566285714285,92.95513364107583,0.39285714285714285,0.0033154089174717493,0.004197225985546998,221966.12,Fear,29.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,22410.22,Extreme Fear,22.0
2024-09-07,648.984412,43.265627466666665,40.13596510326193,1.0,0.23227538474733808,0.045422617346574504,2736.45,Extreme Fear,23.0
2024-09-08,18082.071276,125.56993941666666,454.8533022933731,0.2986111111111111,0.01195432306876131,0.02797485739303737,503204.86,Fear,29.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,4014.4300000000003,Fear,26.0
2024-09-10,396.06272,28.290194285714286,61.54299038481661,0.21428571428571427,0.0014052198741357868,0.0027923659932891113,220399.93,Fear,33.0
2024-09-11,102.90894,1.196615581395349,2.90992297730476,0.22093023255813954,0.0020061450954193694,0.0042383787748110305,193384.41,Fear,37.0
2024-09-12,6310.967676,11.708659881261596,100.89854795146519,0.31910946196660483,0.0255449248469034,0.09890010718406339,983949.68,Fear,31.0
2024-10-01,-1517.091342,-7.860576901554404,119.7894328095249,0.21243523316062177,0.001094382045513827,0.012690491854047166,2057479.48,Neutral,50.0
2024-10-03,2482.9272,59.117314285714286,207.7542700001469,0.6904761904761905,0.02798161575297873,0.0263360224862658,219973.85,Fear,37.0
2024-10-04,5207.443414,127.01081497560976,197.76893722954745,0.8780487804878049,0.01394947191533536,0.005735846944673241,351735.97,Fear,41.0
2024-10-05,2101.741695,95.53371340909092,240.61922882162773,0.2727272727272727,0.00940621752648555,0.0157217784503274,156882.0,Neutral,49.0
2024-10-06,31.266804999999998,0.589939716981132,1.9665257227845954,0.33962264150943394,0.0006987675579321017,0.0018521311436603609,46587.93,Neutral,50.0
2024-10-07,11977.734907,213.88812333928573,337.8156690082534,0.6785714285714286,0.046096776640015345,0.10993766049903601,687900.21,Neutral,50.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,11339.29,Neutral,49.0
2024-10-09,-219.729659,-73.24321966666666,96.08066367806516,0.0,-0.08222902250382773,0.07121248638679864,2547.28,Neutral,49.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,300024.33999999997,Fear,39.0
2024-10-11,991.114334,5.728984589595376,22.471438317729593,0.2947976878612717,0.0023683582705430403,0.006154678133944049,413636.7,Fear,32.0
2024-10-12,39325.770231,24.640206911654136,141.48990698368283,0.5870927318295739,0.030736149588726412,0.05817859433233425,3150424.08,Neutral,49.0
2024-11-01,-164.08950099999998,-7.813785761904761,101.92627878710132,0.23809523809523808,-0.0005453774816751617,0.004589766657478853,305314.1,Extreme Greed,75.0
2024-11-02,983.443176,28.924799294117648,108.62231864377547,0.20588235294117646,0.02221546891911205,0.07232522385136711,212311.82,Greed,72.0
2024-11-03,3588.179495,85.43284511904761,196.10462239183906,0.9285714285714286,0.04148491220051904,0.012629449545740813,176519.44999999998,Greed,74.0
2024-11-04,389.743164,24.35894775,69.72639235953248,0.125,0.001997155486411644,0.005457267717660517,76400.96,Greed,70.0
2024-11-05,251.604742,27.956082444444444,38.73340875071258,1.0,0.00396950063950605,3.16976207073693e-05,63248.95,Greed,70.0
2024-11-06,4320.631811,35.12708789430894,169.7310786091785,0.13821138211382114,0.011491663845513082,0.04222617758444209,373279.92,Greed,70.0
2024-11-07,1876.812082,98.77958326315789,150.16378122148163,0.47368421052631576,0.010351711714535175,0.011210667244340026,169887.02,Extreme Greed,77.0
2024-11-08,847.7766200000001,35.32402583333334,91.2518343902943,0.16666666666666666,0.0067816475479787934,0.015490385387827628,44230.21,Extreme Greed,75.0
2024-11-09,0.0,0.0,,0.0,0.0,,0.54,Extreme Greed,75.0
2024-11-10,8885.327477,341.74336450000004,367.9830904604618,0.6923076923076923,0.014341863065241961,0.009750591950817011,488904.19,Extreme Greed,78.0
2024-11-11,6749.630996,18.09552545844504,60.90235280005483,0.24664879356568364,0.006630895277883525,0.015202261650294044,1570572.42,Extreme Greed,76.0
2024-11-12,319051.554217,261.30348420720725,2003.1396625321522,0.7125307125307125,0.16532199145201165,0.335521123519001,2194098.33,Extreme Greed,80.0
2024-12-01,-1925.519024,-275.0741462857143,669.9280140108323,0.0,-0.00569048597244817,0.013893877498963118,200082.27,Extreme Greed,81.0
2024-12-02,913.8817869999998,57.11761168749999,828.6571214700353,0.375,-0.004654407836846158,0.03570934242267219,227247.69999999998,Extreme Greed,80.0
2024-12-03,3039.166,379.89575,521.6006618377291,0.875,0.05013689453567849,0.02025836463777254,103040.85,Extreme Greed,76.0
2024-12-04,-592.6458390000001,-4.594153790697676,122.96278242038903,0.5503875968992248,0.008273178277389668,0.04484065093585889,442088.59,Extreme Greed,78.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,55179.56,Extreme Greed,84.0
2024-12-06,-21886.531493,-86.16744682283463,276.1864377273308,0.08267716535433071,-0.048200757433524206,0.09301085793139599,193407.96,Greed,72.0
2024-12-07,1412.314654,74.33235021052631,112.44287174423458,0.47368421052631576,0.04937304243711279,0.05347086278526434,89582.97,Extreme Greed,75.0
2024-12-08,858.6705000000001,17.88896875,64.64753431191872,0.125,0.005607737643139001,0.014993685527779538,54167.32,Extreme Greed,79.0
2024-12-10,541.55471,54.155471,63.374247509280295,0.7,0.0037782590767456445,0.003841314164243294,159713.4,Extreme Greed,78.0
2024-12-11,3494.399394,20.435084175438597,80.90406191682668,0.19883040935672514,0.002788602545143647,0.011903136215140081,1226354.52,Greed,74.0
2024-12-12,599151.795008,310.1199767122153,1920.807926510415,0.6997929606625258,0.24189783096941644,0.3559131939198507,4557189.87,Extreme Greed,83.0
2025-01-01,-9528.065345,-99.25068067708334,989.3224125030252,0.3020833333333333,0.012564857559065211,0.05066961829061923,282582.1,Greed,66.0
2025-01-02,32300.205017,50.946695610410096,446.4149984530011,0.5962145110410094,0.02645512272178223,0.10547139464716661,1363746.44,Greed,70.0
2025-01-03,10596.108968,60.897177977011495,134.45844944800064,0.4482758620689655,0.036714479336630336,0.058398692563398996,263824.13,Greed,74.0
2025-01-04,-2202.6622420000003,-11.472199177083334,297.0927135926486,0.4583333333333333,-0.01564868937272924,0.12842074336394818,704445.1900000001,Greed,73.0
2025-01-05,54536.829297000004,44.338885607317074,972.822640253054,0.43089430894308944,0.026556362230713913,0.1389475138892397,10720240.52,Greed,72.0
2025-02-01,8716.519087,24.145482235457067,117.65384746788118,0.45706371191135736,0.017676301220159563,0.033406025806709476,774674.84,Greed,68.0
2025-02-02,162854.759623,123.46835452843062,1386.063749537317,0.35860500379075055,0.008690536053620824,0.11987309849182436,5661092.29,Greed,60.0
2025-02-03,66914.320708,125.77879832330827,523.6453822891723,0.5018796992481203,0.029974592538907135,0.07177087008329497,6460848.74,Fear,44.0
2025-02-04,202212.740938,187.930056633829,783.0878201791388,0.8949814126394052,0.05478280027808551,0.04831598553184621,3867930.6,Greed,72.0
2025-03-01,6028.486793,11.867099986220472,63.36348991609002,0.27165354330708663,0.011182326877648231,0.03590103624092963,771208.99,Extreme Fear,20.0
2025-03-02,348871.326269,146.58459086932774,1292.2669438694834,0.4634453781512605,0.06287324643484561,0.20246445614696199,22592901.37,Fear,26.0
2025-03-03,616413.032233,415.9332201302294,1682.4075657180047,0.6153846153846154,0.055775779703838325,0.07176959774309703,8244590.38,Fear,33.0
2025-03-04,-2365.961276,-1.353524757437071,81.23364439225159,0.2974828375286041,-0.000871776034746639,0.011273218847230319,8670233.15,Extreme Fear,15.0
2025-04-01,2553.537968,6.882851665768194,75.44665860042967,0.20215633423180593,0.019559406332884076,0.08081389317708526,1826029.6199999999,Fear,34.0
2025-04-02,416876.88812,165.9541752070064,2184.1682347008123,0.276671974522293,0.015998280409781327,0.05294083821773369,15678409.27,Fear,44.0
2025-04-03,182075.566585,75.80165136761032,940.9538347121356,0.25353871773522063,0.013658464932700459,0.10455530061164307,11124247.15,Fear,25.0
2025-04-04,-25515.678949999998,-20.05949602987421,581.2639206142574,0.38757861635220126,9.82023863535982e-05,0.08910404141464759,3835545.73,Fear,28.0
2025-05-01,3187.719363,13.337737920502093,59.881873800685874,0.41841004184100417,0.027638713484956348,0.04798853417968183,451943.57,Neutral,53.0
2025-05-02,56706.235562,43.721075992289904,444.31734690264386,0.3215111796453354,0.010304211211956342,0.02539650923861388,8743231.51,Greed,67.0
2025-05-03,269328.365917,162.24600356445782,1724.8671279418056,0.7584337349397591,0.04069255150805905,0.033392521008451456,9193654.22,,
2025-05-04,35907.33771,99.74260475,333.05923440903956,0.5805555555555556,0.020051137964611693,0.06679736554861909,1267564.22,,
2025-06-01,6064.185393,10.583220581151831,104.19079085435088,0.15532286212914484,0.006306782919789976,0.02445445448384242,556526.99,,
2025-06-02,33803.799733,19.84955944392249,609.1348918969087,0.46095126247798,0.02222143002910258,0.044430959457119334,2818508.87,,
2025-06-03,16101.125561,21.18569152763158,163.11101162302057,0.48026315789473684,0.004377485339062939,0.014960386473656091,6765324.96,,
2025-06-04,47053.449272,44.89832945801527,464.3283247115555,0.31679389312977096,0.011110068602654887,0.06214272847268903,3551252.06,,
2025-07-01,16098.227531,25.271942748822607,79.2581805510636,0.7613814756671899,0.030342454567610314,0.03147765705012058,1313178.1,,
2025-07-02,22450.002091,14.730972500656167,94.68612173896997,0.2821522309711286,0.005297193783711262,0.02059146558210532,3460263.54,,
2025-07-03,150236.061627,58.86993010462382,278.36230520474373,0.5223354231974922,0.021935892906143385,0.06687150012120666,19854275.48,,
2025-07-04,34527.370305,12.269854408315563,651.4553059500641,0.23916133617626156,-0.002892750010188334,0.1390284510228028,14460253.14,,
2025-08-01,130117.090554,125.23300342059672,2408.3681940977062,0.37151106833493747,0.021850881422848554,0.05448239560026962,3177275.18,,
2025-08-02,586.703253,1.0203534834782608,11.464135616658202,0.19130434782608696,0.0018617292526531782,0.008544884876449034,839734.97,,
2025-08-03,24700.773359,46.69333338185255,218.21981324664878,0.5689981096408318,0.022032735521865486,0.049879526212476134,892083.51,,
2025-08-04,34899.394798,37.00890222481442,299.82321782812363,0.4093319194061506,0.006060059309633555,0.11721203016141661,8869391.4,,
2025-09-01,46975.928902,89.99220096168582,658.1149316624325,0.2777777777777778,0.01793226719552601,0.05471184686535206,1020733.25,,
2025-09-02,150551.829492,197.05736844502616,2082.4614891202827,0.4306282722513089,0.022915603733764566,0.10103394607271855,2920919.7,,
2025-09-03,19773.457395,13.905384947257385,83.14231057374892,0.4409282700421941,0.008731330529330504,0.05105925278016157,10419697.99,,
2025-09-04,43120.444797,10.86978694151752,768.8032668175019,0.43055205444920597,-0.007109882830761541,0.11949964439516711,28556806.47,,
2025-10-01,-10116.875552,-12.352717401709402,816.5240640739952,0.5274725274725275,0.028416082930891783,0.056503368253105396,6547449.68,,
2025-10-02,63908.49465,71.88807047244094,921.8916254848083,0.4780652418447694,0.007902642195744897,0.01933150396266277,3624958.44,,
2025-10-03,-10010.027269999999,-3.438690233596702,598.2310344559482,0.39745791824115423,0.000151880216787116,0.05611231370801339,16811790.68,,
2025-10-04,158261.822261,74.40612236060178,528.5261250033769,0.5289139633286318,0.013426427288517931,0.06979411787558315,28741953.29,,
2025-11-01,2269.080536,8.017952424028268,43.43091035574405,0.24381625441696114,0.00474369605692212,0.0361177337167859,1658098.71,,
2025-11-02,-6093.784817,-7.186067001179245,127.34220698976809,0.21816037735849056,-0.018594289904755167,0.06215578931907722,2797544.17,,
2025-11-03,-76880.729036,-23.3964482763238,284.15739785646804,0.18746195982958003,-0.0054250944201609235,0.05732251279985303,14016952.09,,
2025-11-04,126406.479081,115.33437872354014,1053.703425023061,0.3357664233576642,0.009374559799012262,0.03559025657395865,11319327.07,,
2025-12-01,5742.241803,9.538607646179402,150.46366054945935,0.7840531561461794,0.005680367944701362,0.023855285537674187,2258459.17,,
2025-12-02,19848.635032,19.251828353055284,351.50279374147897,0.4626576139670223,0.003045178647836275,0.04747283630060004,4143974.54,,
2025-12-03,288105.984215,72.60735489289314,541.1021890156194,0.5645161290322581,0.030111395427796662,0.03630332348620418,18618139.15,,
2025-12-04,410419.694533,194.60393292223802,3804.4483148577447,0.2721669037458511,0.012151594352717728,0.06780764725707299,55914617.49,,
